job_title,company_name,location,employment_type,posted_date,job_description,job_url,source,department,skills,extracted_at
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-EMEAApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guidance",https://job-boards.greenhouse.io/remotecom/jobs/6529610003,greenhouse,,,2026-03-21T00:16:30.982983
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-APACApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guidance",https://job-boards.greenhouse.io/remotecom/jobs/6529613003,greenhouse,,,2026-03-21T00:16:33.700197
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-LATAMApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guidanc",https://job-boards.greenhouse.io/remotecom/jobs/6529614003,greenhouse,,,2026-03-21T00:16:37.103875
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-Northern EuropeApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provi",https://job-boards.greenhouse.io/remotecom/jobs/6553896003,greenhouse,,,2026-03-21T00:16:39.678020
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-AustraliaApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide gui",https://job-boards.greenhouse.io/remotecom/jobs/6553898003,greenhouse,,,2026-03-21T00:16:42.439805
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-UK&IApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guidance",https://job-boards.greenhouse.io/remotecom/jobs/6553899003,greenhouse,,,2026-03-21T00:16:48.017155
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-IberiaApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guidan",https://job-boards.greenhouse.io/remotecom/jobs/6553903003,greenhouse,,,2026-03-21T00:16:50.601814
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-NordicsApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guida",https://job-boards.greenhouse.io/remotecom/jobs/7491226003,greenhouse,,,2026-03-21T00:16:53.230133
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-Western EuropeApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provid",https://job-boards.greenhouse.io/remotecom/jobs/7491227003,greenhouse,,,2026-03-21T00:17:06.014524
Engineering Team Leader,Greenhouse,,,,"Back to jobsEngineering Team LeaderRemote-BrazilApplyAbout RemoteRemote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different continents (Antarctica left to go!) and all of our positions are fully remote.With Innovation as one of the core values, we have built Automation and AI capabilities into the requirements for every role.We encourage every member of the Remote team to bring their talents, experiences and culture to the table to help us build the best-in-class HR platform.If you are energetic, curious, motivated and ambitious, be part of our world. Apply now and define the future of work!The PositionA Team Leader is responsible for all the work of a team and the spokesperson for everyone in it. They are expected to manage the team dynamics and always bring the best in everyone. A team leader is not expected to be the best in a team but rather help others become the best version there is and gear the team towards optimised execution.Key ResponsibilitiesManage a small product team of 3-5 engineers (backend and frontend).30% of the time spent doing management work. Outside of that actively participates in product development in their team.Be involved in hiring processes for their own team and potentially help out their peers.In addition to being involved in hiring, also being responsible for the onboarding process of new engineers.By being the spokesperson for everyone in their team they are expected to manage the team dynamics and bring out the best in them.Giving continuous and constructive feedback on all the things.Helps the team to grow continuously as a group and is responsible for each direct report’s career.Provide guidan",https://job-boards.greenhouse.io/remotecom/jobs/7537550003,greenhouse,,,2026-03-21T00:17:13.478534
